Precio,Talla,Valor,Modelo,Link,Fecha_publicacion,Tienda,Marca,Descuento_%,Tiene_44.5/45,Vendedor,SKU,Imagen,Disponible,Fecha_actualizacion
59990,s/info,59990,373 Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80716042/373-zapatilla-urbana-hombre-negro-new-balance,2026-07-02,Falabella,NEW BALANCE,,No,FALABELLA,80716042,https://media.falabella.com/falabellaCL/80716093_1/public,Si,2026-07-02T11:12:11
74990,s/info,74990,Ventura Zapatilla Urbana Hombre Cuero Negro,https://www.falabella.com/falabella-cl/product/50031376/Ventura-Zapatilla-Urbana-Hombre-Cuero-Negro-Cat,2026-07-02,Falabella,CAT,,No,FALABELLA,50031376,https://media.falabella.com/falabellaCL/50031381_01/public,Si,2026-07-02T11:12:11
109991,s/info,109991,Zapatilla Tenis Sonicage 3 WIDE Azul,https://www.falabella.com/falabella-cl/product/136559870/Zapatilla-Tenis-Yonex-Sonicage-3-WIDE-Azul,2026-07-02,Falabella,YONEX,,No,Sporting Brands,136559870,https://media.falabella.com/falabellaCL/136559880_01/public,Si,2026-07-02T11:12:11
64990,s/info,64990,Sk8-Hi Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/5495970/Sk8-Hi-Zapatilla-Urbana-Hombre-Negro-Vans,2026-07-02,Falabella,VANS,,No,FALABELLA,5495970,https://media.falabella.com/falabellaCL/5495974_01/public,Si,2026-07-02T11:12:11
89990,s/info,89990,Suede XL Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/50352329/suede-xl-zapatilla-urbana-hombre-negro-puma,2026-07-02,Falabella,PUMA,,No,FALABELLA,50352329,https://media.falabella.com/falabellaCL/50352332_1/public,Si,2026-07-02T11:12:11
169990,s/info,169990,Zapatillas Hombre Running Bondi 9 Black,https://www.falabella.com/falabella-cl/product/147831317/Zapatillas-Hombre-Running-Hoka-Bondi-9-Black,2026-07-02,Falabella,HOKA,,No,BELSPORT,147831317,https://media.falabella.com/falabellaCL/147831320_01/public,Si,2026-07-02T11:12:11
99990,"9 US, 8.5 US, 35.5, 36, 36.5, 37, 37.5, 38, 38.5, 39.5, 40, 41.5",99990,Zapatillas Samba OG negro,https://www.falabella.com/falabella-cl/product/140342512/Zapatillas-Samba-OG,2026-07-02,Falabella,ADIDAS,,No,adidas,140342512,https://media.falabella.com/falabellaCL/140433595_01/public,Si,2026-07-02T11:12:11
84990,s/info,84990,Air Max Nuaxis Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80007611/air-max-nuaxis-zapatilla-urbana-hombre-negro-nike,2026-07-02,Falabella,NIKE,,No,FALABELLA,80007611,https://media.falabella.com/falabellaCL/80007733_1/public,Si,2026-07-02T11:12:11
89990,s/info,89990,Suede XL Zapatilla Urbana Hombre Cuero Negro,https://www.falabella.com/falabella-cl/product/80674754/suede-xl-zapatilla-urbana-hombre-cuero-negro-puma,2026-07-02,Falabella,PUMA,,No,FALABELLA,80674754,https://media.falabella.com/falabellaCL/80675354_1/public,Si,2026-07-02T11:12:11
39990,s/info,39990,Zapatilla Urbana Hombre Beige,https://www.falabella.com/falabella-cl/product/80600815/Zapatilla-Urbana-Hombre-Beige-Pluma,2026-07-02,Falabella,PLUMA,,No,FALABELLA,80600815,https://media.falabella.com/falabellaCL/80600906_1/public,Si,2026-07-02T11:12:11
74990,"39, 39.5, 40, 40.5, 41, 41.5, 42, 42.5, 43",74990,Zapatillas Court Vision Low Negro Hombre,https://www.falabella.com/falabella-cl/product/153036159/zapatillas-nike-court-vision-low-negro-hombre,2026-07-02,Falabella,NIKE,,No,TIENDA OFICIAL NIKE,153036159,https://media.falabella.com/falabellaCL/153036202_01/public,Si,2026-07-02T11:12:11
106990,"39, 39.5, 40, 40.5, 41, 41.5, 42, 42.5, 43",106990,Zapatillas Air Zoom Upturn SC Negro Hombre - Negro,https://www.falabella.com/falabella-cl/product/153659607/zapatillas-nike-air-zoom-upturn-sc-negro-hombre-negro,2026-07-02,Falabella,NIKE,,No,TIENDA OFICIAL NIKE,153659607,https://media.falabella.com/falabellaCL/153659675_01/public,Si,2026-07-02T11:12:11
74990,s/info,74990,Lockdown 7 Zapatilla De Básquetbol Hombre Azul,https://www.falabella.com/falabella-cl/product/80678565/Lockdown-7-Zapatilla-De-B%C3%A1squetbol-Hombre-Azul-Under-Armour,2026-07-02,Falabella,UNDER ARMOUR,,No,FALABELLA,80678565,https://media.falabella.com/falabellaCL/80678612_1/public,Si,2026-07-02T11:12:11
82990,s/info,82990,Precision 8 Mid Zapatilla Básquetbol Hombre Negro,https://www.falabella.com/falabella-cl/product/80739854/precision-8-mid-zapatilla-basquetbol-hombre-negro-nike,2026-07-02,Falabella,NIKE,,No,FALABELLA,80739854,https://media.falabella.com/falabellaCL/80740049_1/public,Si,2026-07-02T11:12:11
49990,s/info,49990,Sport Casual Zapatilla Skate Hombre Gris,https://www.falabella.com/falabella-cl/product/80036661/Sport-Casual-Zapatilla-Skate-Hombre-Gris-Converse,2026-07-02,Falabella,CONVERSE,,No,FALABELLA,80036661,https://media.falabella.com/falabellaCL/80688916_1/public,Si,2026-07-02T11:12:11
132990,s/info,132990,Air Force 1 '07 Lv8 Zapatilla Urbana Hombre Cuero Blanco,https://www.falabella.com/falabella-cl/product/80541471/Air-Force-1-'07-Lv8-Zapatilla-Urbana-Hombre-Cuero-Blanco-Nike,2026-07-02,Falabella,NIKE,,No,FALABELLA,80541471,https://media.falabella.com/falabellaCL/80542071_1/public,Si,2026-07-02T11:12:11
69990,"41, 42, 42.5, 43, 44, 46",69990,Zapatilla Uproot Hombre Verde,https://www.falabella.com/falabella-cl/product/151668105/zapatilla-fila-uproot-hombre-verde,2026-07-02,Falabella,FILA,,No,Fila,151668105,https://media.falabella.com/falabellaCL/151668114_01/public,Si,2026-07-02T11:12:11
89990,"40.5, 41, 41.5, 42, 42.5",89990,Zapatilla Cuero Wrest Café Hombre,https://www.falabella.com/falabella-cl/product/140031341/Zapatilla-Cuero-Wrest-Cafe-Hombre-CAT,2026-07-02,Falabella,CAT,,No,Forus S.A.,140031341,https://media.falabella.com/falabellaCL/140031347_01/public,Si,2026-07-02T11:12:11
89990,s/info,89990,Knu Skool Zapatilla Urbana Hombre Azul,https://www.falabella.com/falabella-cl/product/50364411/Knu-Skool-Zapatilla-Urbana-Hombre-Azul-Vans,2026-07-02,Falabella,VANS,,No,FALABELLA,50364411,https://media.falabella.com/falabellaCL/50364414_1/public,Si,2026-07-02T11:12:11
64990,s/info,64990,Downshifter 14 Zapatilla Running Hombre Amarillo,https://www.falabella.com/falabella-cl/product/80739853/downshifter-14-zapatilla-running-hombre-amarillo-nike,2026-07-02,Falabella,NIKE,,No,FALABELLA,80739853,https://media.falabella.com/falabellaCL/80740041_1/public,Si,2026-07-02T11:12:11
79989,s/info,79989,Zapatilla Pádel DORAMA Turquesa,https://www.falabella.com/falabella-cl/product/136640018/Zapatilla-Padel-Drop-Shot-DORAMA-Turquesa,2026-07-02,Falabella,DROP SHOT,,No,Sporting Brands,136640018,https://media.falabella.com/falabellaCL/136640022_01/public,Si,2026-07-02T11:12:11
64990,s/info,64990,Zapatilla Ocupacional Skechers Uno Navy,https://www.falabella.com/falabella-cl/product/144115736/zapatilla-ocupacional-skechers-uno-navy,2026-07-02,Falabella,SKECHERS WORK,,No,Top Shoe,144115736,https://media.falabella.com/falabellaCL/144116011_01/public,Si,2026-07-02T11:12:11
74990,s/info,74990,Zapatilla Hombre Comanche Negro,https://www.falabella.com/falabella-cl/product/147321816/zapatilla-hombre-dvs-comanche-negro,2026-07-02,Falabella,DVS,,No,Blockstore.,147321816,https://media.falabella.com/falabellaCL/147321821_01/public,Si,2026-07-02T11:12:11
64990,s/info,64990,Rapidmove Go Trainer Zapatilla Deportiva Hombre Negro,https://www.falabella.com/falabella-cl/product/80649050/Rapidmove-Go-Trainer-Zapatilla-Deportiva-Hombre-Negro-Adidas,2026-07-02,Falabella,ADIDAS,,No,FALABELLA,80649050,https://media.falabella.com/falabellaCL/80649231_1/public,Si,2026-07-02T11:12:11
64990,s/info,64990,Downshifter 14 Zapatilla Running Hombre Negro,https://www.falabella.com/falabella-cl/product/80680972/Downshifter-14-Zapatilla-Running-Hombre-Negro-Nike,2026-07-02,Falabella,NIKE,,No,FALABELLA,80680972,https://media.falabella.com/falabellaCL/80739816_1/public,Si,2026-07-02T11:12:11
64990,s/info,64990,Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80668891/Zapatilla-Urbana-Hombre-Negro-Skechers,2026-07-02,Falabella,SKECHERS,,No,FALABELLA,80668891,https://media.falabella.com/falabellaCL/80669061_1/public,Si,2026-07-02T11:12:11
44990,"39, 40, 41, 42, 43, 44",44990,Zapatilla Ocupacional Hombre Skechers Nampa SR,https://www.falabella.com/falabella-cl/product/127741095/zapatilla-ocupacional-skechers-nampa-sr,2026-07-02,Falabella,SKECHERS WORK,,No,Top Shoe,127741095,https://media.falabella.com/falabellaCL/127741097_01/public,Si,2026-07-02T11:12:11
119990,s/info,119990,Colorado Sneaker Zapatilla Urbana Hombre Cuero Negro,https://www.falabella.com/falabella-cl/product/80078988/Colorado-Sneaker-Zapatilla-Urbana-Hombre-Cuero-Negro-Cat,2026-07-02,Falabella,CAT,,No,FALABELLA,80078988,https://media.falabella.com/falabellaCL/80078885_1/public,Si,2026-07-02T11:12:11
64990,s/info,64990,Ascend Zapatilla Running Hombre Gris,https://www.falabella.com/falabella-cl/product/80678564/Ascend-Zapatilla-Running-Hombre-Gris-Under-Armour,2026-07-02,Falabella,UNDER ARMOUR,,No,FALABELLA,80678564,https://media.falabella.com/falabellaCL/80678604_1/public,Si,2026-07-02T11:12:11
99990,"39, 39.5, 40, 40.5, 41, 41.5, 42, 42.5, 43, 43.5, 44",99990,Zapatillas Air Max Invigor Azul Hombre,https://www.falabella.com/falabella-cl/product/153030782/zapatillas-nike-air-max-invigor-azul-hombre,2026-07-02,Falabella,NIKE,,No,TIENDA OFICIAL NIKE,153030782,https://media.falabella.com/falabellaCL/153030783_01/public,Si,2026-07-02T11:12:11
89990,"10.5 US, 9.5 US, 7.5 US, 8 US, 8.5 US, 10 US",89990,Zapatilla C/Caña Cuero Hombre Theorem Negro,https://www.falabella.com/falabella-cl/product/150926215/zapatilla-ccana-cuero-hombre-theorem-negro-cat,2026-07-02,Falabella,CAT,,No,Forus S.A.,150926215,https://media.falabella.com/falabellaCL/150926978_01/public,Si,2026-07-02T11:12:11
89990,s/info,89990,Superstar II Zapatilla Urbana Hombre Cuero Blanco,https://www.falabella.com/falabella-cl/product/80059926/superstar-ii-zapatilla-urbana-hombre-cuero-blanco-adidas-originals,2026-07-02,Falabella,ADIDAS ORIGINALS,,No,FALABELLA,80059926,https://media.falabella.com/falabellaCL/80060043_1/public,Si,2026-07-02T11:12:11
47990,"39.5, 40, 40.5, 41, 41.5, 42, 42.5, 43, 43.5, 44",47990,Zapatillas Hombre Bobs Moda Flex Negro,https://www.falabella.com/falabella-cl/product/151065040/zapatillas-hombre-bobs-moda-flex-negro-skechers,2026-07-02,Falabella,SKECHERS,,No,Skechers,151065040,https://media.falabella.com/falabellaCL/151065046_01/public,Si,2026-07-02T11:12:11
79990,s/info,79990,Court Vision Lo Fl Zapatilla Urbana Hombre Cuero Negro,https://www.falabella.com/falabella-cl/product/80680998/court-vision-lo-fl-zapatilla-urbana-hombre-cuero-negro-nike,2026-07-02,Falabella,NIKE,,No,FALABELLA,80680998,https://media.falabella.com/falabellaCL/80681340_1/public,Si,2026-07-02T11:12:11
79990,s/info,79990,574 Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80027218/574-Zapatilla-Urbana-Hombre-Negro-New-Balance,2026-07-02,Falabella,NEW BALANCE,,No,FALABELLA,80027218,https://media.falabella.com/falabellaCL/80027255_1/public,Si,2026-07-02T11:12:11
29990,s/info,29990,Eagle 9 C7 Zapatilla Running Hombre Negro,https://www.falabella.com/falabella-cl/product/883637263/Eagle-9-C7-Zapatilla-Running-Hombre-Negro-Diadora,2026-07-02,Falabella,DIADORA,,No,FALABELLA,883637263,https://media.falabella.com/falabellaCL/883637265_1/public,Si,2026-07-02T11:12:11
49990,s/info,49990,Break Start Zapatilla Urbana Hombre Negro,https://www.falabella.com/falabella-cl/product/80659304/Break-Start-Zapatilla-Urbana-Hombre-Negro-Adidas,2026-07-02,Falabella,ADIDAS,,No,FALABELLA,80659304,https://media.falabella.com/falabellaCL/80659408_1/public,Si,2026-07-02T11:12:11
129990,s/info,129990,Dropset 4 Trainer Zapatilla Training Hombre Negro,https://www.falabella.com/falabella-cl/product/80659352/dropset-4-trainer-zapatilla-training-hombre-negro-adidas,2026-07-02,Falabella,ADIDAS,,No,FALABELLA,80659352,https://media.falabella.com/falabellaCL/80659810_1/public,Si,2026-07-02T11:12:11
99990,s/info,99990,Samba OG Zapatilla Urbana Mujer Cuero Blanco,https://www.falabella.com/falabella-cl/product/80504537/Samba-OG-Zapatilla-Urbana-Mujer-Cuero-Blanco-Adidas-Originals,2026-07-02,Falabella,ADIDAS ORIGINALS,,No,FALABELLA,80504537,https://media.falabella.com/falabellaCL/80504730_1/public,Si,2026-07-02T11:12:11
42990,s/info,42990,Skyrocket Lite 2 Alt Zapatilla Running Hombre Negro,https://www.falabella.com/falabella-cl/product/80674699/Skyrocket-Lite-2-Alt-Zapatilla-Running-Hombre-Negro-Puma,2026-07-02,Falabella,PUMA,,No,FALABELLA,80674699,https://media.falabella.com/falabellaCL/80674943_1/public,Si,2026-07-02T11:12:11
89990,"35, 35.5, 37.5, 39, 39.5, 40, 41, 41.5, 43.5",89990,Zapatillas Urbana Unisex Suede Xl Negro,https://www.falabella.com/falabella-cl/product/150696384/zapatillas-urbana-unisex-puma-suede-xl-negro,2026-07-02,Falabella,PUMA,,No,Blockstore.,150696384,https://media.falabella.com/falabellaCL/150696392_01/public,Si,2026-07-02T11:12:11
54990,s/info,54990,Zapatilla DC Anvil Hombre Negro,https://www.falabella.com/falabella-cl/product/145592095/zapatilla-dc-anvil-hombre-negro,2026-07-02,Falabella,DC SHOES,,No,Blockstore.,145592095,https://media.falabella.com/falabellaCL/145592097_01/public,Si,2026-07-02T11:12:11
59990,s/info,59990,ZAPATILLAS HOMBRE REEBOK ENTRENAMIENTO BLANCO FLIP CHARGE,https://simple.ripley.cl/zapatillas-hombre-reebok-entrenamiento-blanco-flip-charge-2000410661141,2026-07-02,Ripley,REEBOK,,No,Ripley,2000410661141,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000410661240/full_image-2000410661240.,Si,2026-07-02T11:12:11
54990,s/info,54990,ZAPATILLAS HOMBRE DOITE OUTDOOR NEGRO ALLEN,https://simple.ripley.cl/zapatillas-hombre-doite-outdoor-negro-allen-2000408129585,2026-07-02,Ripley,DOITE,,No,Ripley,2000408129585,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000408129646/full_image-2000408129646.webp,Si,2026-07-02T11:12:11
54990,s/info,54990,ZAPATILLAS HOMBRE DOITE OUTDOOR NEGRO CLYDE,https://simple.ripley.cl/zapatillas-hombre-doite-outdoor-negro-clyde-2000408128892,2026-07-02,Ripley,DOITE,,No,Ripley,2000408128892,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000408128953/full_image-2000408128953.webp,Si,2026-07-02T11:12:11
72990,s/info,72990,ZAPATILLA HOMBRE LIGHT KNIT NEGRO LIPPI I26,https://simple.ripley.cl/zapatilla-hombre-light-knit-negro-lippi-i26-MPM10003264637,2026-07-02,Ripley,LIPPI,,No,LIPPI,MPM10003264637,https://rimage.ripley.cl/home.ripley/Attachment/MKP/818/MPM10003264637/full_image-5,Si,2026-07-02T11:12:11
64990,s/info,64990,ZAPATILLAS HOMBRE REEBOK URBANO GRIS CHARGE RUN,https://simple.ripley.cl/zapatillas-hombre-reebok-urbano-gris-charge-run-2000410661264,2026-07-02,Ripley,REEBOK,,No,Ripley,2000410661264,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000410661288/full_image-2000410661288.,Si,2026-07-02T11:12:11
59990,s/info,59990,ZAPATILLAS HOMBRE DOITE OUTDOOR OLIVA STOKE,https://simple.ripley.cl/zapatillas-hombre-doite-outdoor-oliva-stoke-2000408129431,2026-07-02,Ripley,DOITE,,No,Ripley,2000408129431,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000408129479/full_image-2000408129479.webp,Si,2026-07-02T11:12:11
49990,s/info,49990,ZAPATILLAS HOMBRE AND1 BASKETBALL ROJO ADULTO REVEL MID,https://simple.ripley.cl/zapatillas-hombre-and1-basketball-rojo-adulto-revel-mid-MPM10000396561,2026-07-02,Ripley,AND1,,No,Play Sporting Goods,MPM10000396561,https://rimage.ripley.cl/home.ripley/Attachment/MKP/1215/MPM10000396561/full_image-10.jpeg,Si,2026-07-02T11:12:11
59990,s/info,59990,ZAPATILLAS HOMBRE PUMA URBANO BLANCO BMW MMS CAVEN III,https://simple.ripley.cl/zapatillas-hombre-puma-urbano-blanco-bmw-mms-caven-iii-2000409553839,2026-07-02,Ripley,PUMA,,No,Ripley,2000409553839,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409553860/full_image-2000409553860,Si,2026-07-02T11:12:11
29990,s/info,29990,ZAPATILLA HOMBRE POWER TREK TOR CAFE,https://simple.ripley.cl/zapatilla-hombre-power-trek-tor-cafe-MPM10001323658,2026-07-02,Ripley,POWER,,No,BATA,MPM10001323658,https://rimage.ripley.cl/home.ripley/Attachment/MKP/1231/MPM10001323658/full_image-3,Si,2026-07-02T11:12:11
57990,s/info,57990,ZAPATILLAS HOMBRE ADIDAS FÚTBOL ROSADO F50 HYPERFAST CLUB,https://simple.ripley.cl/zapatillas-hombre-adidas-futbol-rosado-f50-hyperfast-club-2000411627542,2026-07-02,Ripley,ADIDAS,,No,Ripley,2000411627542,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000411627559/full_image-2000411627559,Si,2026-07-02T11:12:11
49990,s/info,49990,ZAPATILLAS HOMBRE 16 HRS CASUALES GRIS CUERO G108,https://simple.ripley.cl/zapatillas-hombre-16-hrs-casuales-gris-cuero-g108-MPM00075096124,2026-07-02,Ripley,16 HRS,,No,GINO S.A,MPM00075096124,https://rimage.ripley.cl/home.ripley/Attachment/MKP/4528/MPM00075096124/full_image-2.png,Si,2026-07-02T11:12:11
89990,s/info,89990,ZAPATILLAS HOMBRE VANS URBANO NEGRO UA HYLANE,https://simple.ripley.cl/zapatillas-hombre-vans-urbano-negro-ua-hylane-2000408751410,2026-07-02,Ripley,VANS,,No,Ripley,2000408751410,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000408751434/full_image-2000408751434,Si,2026-07-02T11:12:11
49990,s/info,49990,ZAPATILLAS HOMBRE ADIDAS RUNNING NEGRO RESPONSE 2,https://simple.ripley.cl/zapatillas-hombre-adidas-running-negro-response-2-2000409128617,2026-07-02,Ripley,ADIDAS,,No,Ripley,2000409128617,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409128655/full_image-2000409128655,Si,2026-07-02T11:12:11
37990,s/info,37990,ZAPATILLA SOMA  22 BLANCO LYND,https://simple.ripley.cl/zapatilla-soma-22-blanco-lynd-MPM00069123012,2026-07-02,Ripley,LYND,,No,IMPORTADORA POLICE,MPM00069123012,https://rimage.ripley.cl/home.ripley/Attachment/MKP/5716/MPM00069123012/full_image-5.jpeg,Si,2026-07-02T11:12:11
49990,s/info,49990,ZAPATILLAS HOMBRE ADIDAS RUNNING NEGRO TREADMOVE,https://simple.ripley.cl/zapatillas-hombre-adidas-running-negro-treadmove-2000409127368,2026-07-02,Ripley,ADIDAS,,No,Ripley,2000409127368,https://rimage.ripley.cl/home.ripley/Attachment/WOP/1/2000409127399/full_image-2000409127399,Si,2026-07-02T11:12:11
64990,s/info,64990,ZAPATILLAS HOMBRE SLIPINS CONTOUR FOAM COZYFIT AZUL SKECHERS,https://simple.ripley.cl/zapatillas-hombre-slipins-contour-foam-cozyfit-azul-skechers-MPM10002911289,2026-07-02,Ripley,SKECHERS,,No,SKECHERS,MPM10002911289,https://rimage.ripley.cl/home.ripley/Attachment/MKP/3036/MPM10002911289/full_image-13.jpeg,Si,2026-07-02T11:12:11
39990,s/info,39990,ZAPATILLA CASUAL HOMBRE 16 HRS - 16H0125 | AZUL,https://simple.ripley.cl/zapatilla-casual-hombre-16-hrs-16h0125-azul-MPM10003175632,2026-07-02,Ripley,16 HRS,,No,GINO S.A,MPM10003175632,https://rimage.ripley.cl/home.ripley/Attachment/MKP/4528/MPM10003175632/full_image-3,Si,2026-07-02T11:12:11
64990,s/info,64990,ZAPATILLAS HOMBRE SKECHERS URBANAS ROJO UNO STAND ON AIR,https://simple.ripley.cl/zapatillas-hombre-skechers-urbanas-rojo-uno-stand-on-air-MPM10000709034,2026-07-02,Ripley,SKECHERS,,No,SKECHERS,MPM10000709034,https://rimage.ripley.cl/home.ripley/Attachment/MKP/3036/MPM10000709034/full_image-4.jpeg,Si,2026-07-02T11:12:11
34990,s/info,34990,ZAPATILLA HOMBRE POWER SWIFT NEGRO-ROJO,https://simple.ripley.cl/zapatilla-hombre-power-swift-negro-rojo-MPM10001846033,2026-07-02,Ripley,POWER,,No,BATA,MPM10001846033,https://rimage.ripley.cl/home.ripley/Attachment/MKP/1231/MPM10001846033/full_image-4,Si,2026-07-02T11:12:11
24990,s/info,24990,Zapatilla Running Phade- RN 3 Hombre,https://www.paris.cl/zapatilla-running-phade-rn-3-hombre-185607.html,2026-07-02,Paris,Under Armour,,No,Paris,185607006,https://cl-dam-resizer.ecomm.cencosud.com/unsafe/adaptive-fit-in/792x1068/cl/paris/185607/variant/684083475a8fa82a635cfe94/images/50f0df0f-402b-499c-8702-63dd765b2315/185607-0001-001.jpg,Si,2026-07-02T11:12:11
29990,s/info,29990,Zapatilla Urbana Diseño Daily 4.0 Unisex,https://www.paris.cl/zapatilla-urbana-diseno-daily-40-unisex-330865.html,2026-07-02,Paris,Adidas,,No,Paris,330865004,https://cl-dam-resizer.ecomm.cencosud.com/unsafe/adaptive-fit-in/792x1068/cl/paris/330865/variant/69bd6d9788d627a1c8497fef/images/00b59b05-431b-446a-80cf-b28c5fd96d4d/330865-0001-001.jpg,Si,2026-07-02T11:12:11
44990,s/info,44990,Skechers Zapatilla Mujer Athletic Nampa-Wyola SR,https://www.paris.cl/skechers-zapatilla-mujer-athletic-nampa-wyola-sr-MKWJJCHQ68.html,2026-07-02,Paris,Skechers Work,,No,Paris,MKWJJCHQ68-6,https://cl-cenco-pim-resizer.ecomm.cencosud.com/unsafe/adaptive-fit-in/792x1068/prd-cl/product-medias/ab54ba7f-9598-426c-affa-6e1c89b83d1c/MKWJJCHQ68/MKWJJCHQ68-6/1763130983916-MKWJJCHQ68-6-1.png,Si,2026-07-02T11:12:11
59990,s/info,59990,Skechers Zapatilla Hombre Ocupacional Treads Negro,https://www.paris.cl/skechers-zapatilla-hombre-ocupacional-treads-negro-MKCM8HCF89.html,2026-07-02,Paris,Skechers Work,,No,Paris,MKCM8HCF89-1,https://cl-cenco-pim-resizer.ecomm.cencosud.com/unsafe/adaptive-fit-in/792x1068/prd-cl/product-medias/ab54ba7f-9598-426c-affa-6e1c89b83d1c/MKCM8HCF89/MKCM8HCF89-1/1774541540428-MKCM8HCF89-1-1.jpg,Si,2026-07-02T11:12:11
34990,s/info,34990,Zapatilla Running Mujer Duramo RC2,https://www.paris.cl/zapatilla-running-mujer-duramo-rc2-165013.html,2026-07-02,Paris,Adidas,,No,Paris,165013003,https://cl-dam-resizer.ecomm.cencosud.com/unsafe/adaptive-fit-in/792x1068/cl/paris/165013/variant/683be88998472e657183cf8d/images/04447190-9ed6-49e2-b96f-1d810e529873/165013-0001-001.jpg,Si,2026-07-02T11:12:11
32990,s/info,32990,Zapatilla Running W Mujer Galaxy 7,https://www.paris.cl/zapatilla-running-w-mujer-galaxy-7-742152.html,2026-07-02,Paris,Adidas,,No,Paris,742152002,https://cl-dam-resizer.ecomm.cencosud.com/unsafe/adaptive-fit-in/792x1068/paris/742152/variant/images/c8db1a34-853e-43e3-b575-2efa1bc743ec/742152-0000-001.jpg,Si,2026-07-02T11:12:11
79990,s/info,79990,Skechers Zapatilla Ocupacional Hombre Glidestep Negro,https://www.paris.cl/skechers-zapatilla-ocupacional-hombre-glidestep-negro-MKC19G8P12.html,2026-07-02,Paris,Skechers Work,,No,Paris,MKC19G8P12-1,https://cl-cenco-pim-resizer.ecomm.cencosud.com/unsafe/adaptive-fit-in/792x1068/prd-cl/product-medias/ab54ba7f-9598-426c-affa-6e1c89b83d1c/MKC19G8P12/MKC19G8P12-1/1776719434041-MKC19G8P12-1-1.png,Si,2026-07-02T11:12:11
64990,s/info,64990,Zapatilla Ocupacional Skechers Uno White,https://www.paris.cl/zapatilla-ocupacional-skechers-uno-white-MKSG32DWZP.html,2026-07-02,Paris,Skechers,,No,Paris,MKSG32DWZP-1,https://cl-cenco-pim-resizer.ecomm.cencosud.com/unsafe/adaptive-fit-in/792x1068/prd-cl/product-medias/ab54ba7f-9598-426c-affa-6e1c89b83d1c/MKSG32DWZP/MKSG32DWZP-1/1737573740810-MKSG32DWZP-1-1.png,Si,2026-07-02T11:12:11
32990,s/info,32990,Zapatilla Running Ultimashow 2.0 Hombre,https://www.paris.cl/zapatilla-running-ultimashow-20-hombre-742382.html,2026-07-02,Paris,Adidas,,No,Paris,742382006,https://cl-dam-resizer.ecomm.cencosud.com/unsafe/adaptive-fit-in/792x1068/cl/paris/742382/variant/68939ceac4c4f487a0102271/images/a4db59f2-b264-4e45-8ade-3402dd7abc29/742382-0001-001.jpg,Si,2026-07-02T11:12:11
24990,s/info,24990,Zapatilla Running Graphic Phade Rn3 Hombre,https://www.paris.cl/zapatilla-running-graphic-phade-rn3-hombre-859221.html,2026-07-02,Paris,Under Armour,,No,Paris,859221006,https://cl-cenco-pim-resizer.ecomm.cencosud.com/unsafe/adaptive-fit-in/792x1068/prd-cl/product-medias/85812d50-2f5b-41e1-9870-f6cb881234ae/PAW08ZB5PO/PAW08ZB5PO-5/1739459278058-PAW08ZB5PO-5-1.jpg,Si,2026-07-02T11:12:11
46990,s/info,46990,Zapatilla Urbana Color Cordón Barreda Mujer,https://www.paris.cl/zapatilla-urbana-color-cordon-barreda-mujer-466203.html,2026-07-02,Paris,Adidas,,No,Paris,466203002,https://cl-dam-resizer.ecomm.cencosud.com/unsafe/adaptive-fit-in/792x1068/cl/paris/466203/variant/69ea89f80ddd3e120e281c1f/images/372ff2d6-fab8-4b91-889b-1a01189fa713/466203-0100-001.jpg,Si,2026-07-02T11:12:11
29990,s/info,29990,Zapatilla Running Response Runner Unisex,https://www.paris.cl/zapatilla-running-response-runner-unisex-331352.html,2026-07-02,Paris,Adidas,,No,Paris,331352002,https://cl-dam-resizer.ecomm.cencosud.com/unsafe/adaptive-fit-in/792x1068/cl/paris/331352/variant/691f634166680315db4ce72e/images/a2514427-c7a8-4272-927c-0c7c71cbf685/331352-0001-001.jpg,Si,2026-07-02T11:12:11
34990,s/info,34990,Zapatilla Urbana Logotipo Ultimashow 2.0 Mujer,https://www.paris.cl/zapatilla-urbana-logotipo-ultimashow-20-mujer-331295.html,2026-07-02,Paris,Adidas,,No,Paris,331295002,https://cl-dam-resizer.ecomm.cencosud.com/unsafe/adaptive-fit-in/792x1068/cl/paris/331295/variant/69176226c6919b64ceaab183/images/caac5da0-468c-47ae-b49c-b9e2d1735543/331295-0960-001.jpg,Si,2026-07-02T11:12:11
